Basin,CycloneID,Longitude,Latitude,DateTime,WindSpeed,PressureDrop,Pressure
ATLN,200316L,-39.6,32.2,2003100112,55.0,0.0,994.0
ATLN,200316L,-40.3,32.0,2003100115,60.0,0.0,991.0
ATLN,200316L,-40.9,31.7,2003100118,65.0,0.0,987.0
ATLN,200316L,-43.3,30.2,2003100209,75.0,0.0,979.0
ATLN,200316L,-43.6,30.1,2003100212,75.0,0.0,979.0
ATLN,200316L,-44.2,30.0,2003100215,78.0,0.0,978.0
ATLN,200316L,-44.7,29.9,2003100218,80.0,0.0,976.0
ATLN,200316L,-47.8,29.4,2003100312,90.0,0.0,970.0
ATLN,200316L,-48.5,29.5,2003100315,95.0,0.0,966.0
ATLN,200316L,-49.1,29.6,2003100318,100.0,0.0,962.0
ATLN,200316L,-49.7,29.8,2003100321,100.0,0.0,962.0
ATLN,200316L,-52.8,30.1,2003100412,105.0,0.0,956.0
ATLN,200316L,-53.4,30.1,2003100415,108.0,0.0,954.0
ATLN,200316L,-54.0,30.2,2003100418,110.0,0.0,952.0
ATLN,200316L,-54.4,30.3,2003100421,105.0,0.0,957.0
ATLN,200316L,-56.1,30.7,2003100512,90.0,0.0,973.0
ATLN,200316L,-56.3,31.0,2003100515,88.0,0.0,974.0
ATLN,200316L,-56.4,31.4,2003100518,85.0,0.0,975.0
ATLN,200316L,-56.3,31.8,2003100521,83.0,0.0,976.0
ATLN,200316L,-55.6,35.2,2003100612,75.0,0.0,979.0
ATLN,200316L,-55.3,36.0,2003100615,73.0,0.0,981.0
ATLN,200316L,-55.0,36.9,2003100618,70.0,0.0,983.0
ATLN,200316L,-54.5,37.8,2003100621,68.0,0.0,985.0
ATLN,200316L,-49.5,43.8,2003100712,60.0,0.0,987.0
ATLN,200316L,-48.4,45.6,2003100715,60.0,0.0,984.0
ATLN,200316L,-47.2,47.5,2003100718,60.0,0.0,980.0
ATLN,200317L,-84.7,18.5,2003092718,15.0,0.0,1009.0
ATLN,200317L,-84.8,18.6,2003092721,15.0,0.0,1009.0
ATLN,200317L,-86.0,19.3,2003092812,20.0,0.0,1008.0
ATLN,200317L,-86.5,19.5,2003092815,20.0,0.0,1008.0
ATLN,200317L,-86.9,19.7,2003092818,20.0,0.0,1008.0
ATLN,200317L,-87.2,19.9,2003092821,20.0,0.0,1008.0
ATLN,200317L,-89.3,20.8,2003092915,20.0,0.0,1007.0
ATLN,200317L,-89.6,21.0,2003092918,20.0,0.0,1007.0
ATLN,200317L,-90.0,21.1,2003092921,23.0,0.0,1007.0
ATLN,200317L,-92.3,21.3,2003093015,33.0,0.0,1007.0
ATLN,200317L,-92.5,21.2,2003093018,35.0,0.0,1006.0
ATLN,200317L,-92.7,21.0,2003093021,38.0,0.0,1006.0
ATLN,200317L,-92.9,20.9,2003100100,40.0,0.0,1006.0
ATLN,200317L,-93.1,21.0,2003100115,43.0,0.0,1004.0
ATLN,200317L,-93.2,21.0,2003100118,45.0,0.0,1003.0
ATLN,200317L,-93.3,20.9,2003100121,45.0,0.0,1003.0
ATLN,200317L,-93.4,20.9,2003100200,45.0,0.0,1002.0
ATLN,200317L,-93.5,20.4,2003100215,48.0,0.0,997.0
ATLN,200317L,-93.6,20.4,2003100218,50.0,0.0,996.0
ATLN,200317L,-93.8,20.4,2003100221,53.0,0.0,995.0
ATLN,200317L,-94.0,20.5,2003100300,55.0,0.0,993.0
ATLN,200317L,-94.6,20.0,2003100315,50.0,0.0,995.0
ATLN,200317L,-94.7,19.9,2003100318,50.0,0.0,995.0
ATLN,200317L,-94.6,19.8,2003100321,50.0,0.0,995.0
ATLN,200317L,-94.5,19.6,2003100400,50.0,0.0,995.0
ATLN,200317L,-93.8,19.1,2003100415,50.0,0.0,995.0
ATLN,200317L,-93.8,18.8,2003100418,50.0,0.0,996.0
ATLN,200317L,-93.7,18.7,2003100421,50.0,0.0,996.0
ATLN,200317L,-93.6,18.6,2003100500,50.0,0.0,996.0
ATLN,200317L,-93.6,18.3,2003100515,45.0,0.0,999.0
ATLN,200317L,-93.7,18.2,2003100518,40.0,0.0,1000.0
ATLN,200317L,-93.8,18.0,2003100521,38.0,0.0,1002.0
ATLN,200317L,-93.8,17.9,2003100600,35.0,0.0,1003.0
ATLN,200317L,-94.2,17.0,2003100615,20.0,0.0,1006.0
ATLN,200317L,-94.3,16.9,2003100618,20.0,0.0,1006.0
ATLN,200317L,-94.4,16.8,2003100621,18.0,0.0,1007.0
ATLN,200317L,-94.5,16.6,2003100700,15.0,0.0,1007.0
ATLN,200317L,-95.2,15.9,2003100715,15.0,0.0,1009.0
ATLN,200317L,-95.3,15.8,2003100718,15.0,0.0,1009.0
ATLN,200318L,-68.8,19.1,2003101018,40.0,0.0,1004.0
ATLN,200318L,-69.3,19.6,2003101021,40.0,0.0,1003.0
ATLN,200318L,-71.3,21.8,2003101112,35.0,0.0,1007.0
ATLN,200318L,-71.4,22.3,2003101115,35.0,0.0,1007.0
ATLN,200318L,-71.5,22.7,2003101118,35.0,0.0,1007.0
ATLN,200318L,-71.7,23.1,2003101121,35.0,0.0,1007.0
ATLN,200318L,-72.2,24.7,2003101212,30.0,0.0,1008.0
ATLN,200318L,-72.1,25.1,2003101215,30.0,0.0,1008.0
ATLN,200318L,-72.0,25.5,2003101218,30.0,0.0,1008.0
ATLN,200318L,-71.5,25.6,2003101221,30.0,0.0,1008.0
ATLN,200318L,-69.3,25.8,2003101312,30.0,0.0,1008.0
ATLN,200318L,-68.8,25.9,2003101315,30.0,0.0,1008.0
ATLN,200318L,-68.3,25.9,2003101318,30.0,0.0,1007.0
ATLN,200318L,-68.0,25.9,2003101321,28.0,0.0,1008.0
ATLN,200319L,-38.0,9.6,2003101309,25.0,0.0,1008.0
ATLN,200319L,-38.4,9.6,2003101312,25.0,0.0,1008.0
ATLN,200319L,-38.6,9.8,2003101315,28.0,0.0,1008.0
ATLN,200319L,-38.9,9.9,2003101318,30.0,0.0,1007.0
ATLN,200319L,-40.7,10.6,2003101409,30.0,0.0,1006.0
ATLN,200319L,-41.1,10.7,2003101412,30.0,0.0,1006.0
ATLN,200319L,-41.5,10.8,2003101415,33.0,0.0,1006.0
ATLN,200319L,-41.9,10.9,2003101418,35.0,0.0,1005.0
ATLN,200319L,-43.4,11.7,2003101509,45.0,0.0,1000.0
ATLN,200319L,-43.7,11.8,2003101512,45.0,0.0,1000.0
ATLN,200319L,-44.0,12.0,2003101515,45.0,0.0,1000.0
ATLN,200319L,-44.3,12.2,2003101518,45.0,0.0,1000.0
ATLN,200319L,-45.8,13.3,2003101609,48.0,0.0,999.0
ATLN,200319L,-46.0,13.5,2003101612,50.0,0.0,997.0
ATLN,200319L,-46.3,13.8,2003101615,53.0,0.0,996.0
ATLN,200319L,-46.6,14.0,2003101618,55.0,0.0,994.0
ATLN,200319L,-47.8,15.3,2003101709,58.0,0.0,992.0
ATLN,200319L,-48.0,15.5,2003101712,60.0,0.0,990.0
ATLN,200319L,-48.0,15.8,2003101715,58.0,0.0,992.0
ATLN,200319L,-48.1,16.1,2003101718,55.0,0.0,994.0
ATLN,200319L,-47.8,16.5,2003101812,55.0,0.0,994.0
ATLN,200319L,-47.8,16.6,2003101815,53.0,0.0,996.0
ATLN,200319L,-47.7,16.7,2003101818,50.0,0.0,997.0
ATLN,200319L,-47.3,17.5,2003101909,50.0,0.0,997.0
ATLN,200319L,-47.3,17.6,2003101912,50.0,0.0,997.0
ATLN,200319L,-47.4,17.6,2003101915,48.0,0.0,999.0
ATLN,200319L,-47.5,17.6,2003101918,45.0,0.0,1000.0
ATLN,200319L,-48.1,17.8,2003102012,40.0,0.0,1002.0
ATLN,200319L,-48.5,18.0,2003102015,38.0,0.0,1004.0
ATLN,200319L,-48.9,18.1,2003102018,35.0,0.0,1005.0
ATLN,200319L,-51.0,18.7,2003102112,45.0,0.0,1000.0
ATLN,200319L,-51.5,18.6,2003102115,45.0,0.0,1000.0
ATLN,200319L,-52.0,18.6,2003102118,45.0,0.0,1000.0
ATLN,200319L,-52.5,18.6,2003102121,43.0,0.0,1001.0
ATLN,200319L,-54.1,18.8,2003102212,35.0,0.0,1005.0
ATLN,200319L,-54.6,19.5,2003102218,35.0,0.0,1005.0
ATLN,200319L,-55.0,19.9,2003102221,35.0,0.0,1005.0
ATLN,200319L,-56.4,22.5,2003102312,30.0,0.0,1007.0
ATLN,200319L,-56.6,23.1,2003102315,30.0,0.0,1008.0
ATLN,200319L,-56.9,23.6,2003102318,30.0,0.0,1008.0
ATLN,200319L,-56.8,24.4,2003102321,28.0,0.0,1009.0
ATLN,200319L,-56.1,28.8,2003102412,25.0,0.0,1011.0
ATLN,200319L,-55.9,29.5,2003102415,25.0,0.0,1012.0
ATLN,200319L,-55.7,30.2,2003102418,25.0,0.0,1012.0
ATLN,200319L,-55.3,30.8,2003102421,23.0,0.0,1013.0
ATLN,200319L,-52.0,32.4,2003102512,20.0,0.0,1014.0
ATLN,200319L,-51.3,32.5,2003102515,20.0,0.0,1014.0
ATLN,200319L,-50.5,32.5,2003102518,20.0,0.0,1013.0
ATLN,200319L,-49.0,29.3,2003102612,30.0,0.0,1010.0
ATLN,200319L,-49.3,28.8,2003102615,30.0,0.0,1009.0
ATLN,200319L,-49.6,28.3,2003102618,30.0,0.0,1008.0
ATLN,200319L,-53.7,26.4,2003102712,35.0,0.0,1007.0
ATLN,200319L,-54.6,26.5,2003102715,35.0,0.0,1007.0
ATLN,200319L,-55.5,26.6,2003102718,35.0,0.0,1007.0
ATLN,200319L,-56.4,26.9,2003102721,33.0,0.0,1008.0
ATLN,200319L,-60.8,28.9,2003102812,30.0,0.0,1009.0
ATLN,200319L,-61.8,29.2,2003102815,30.0,0.0,1009.0
ATLN,200319L,-62.8,29.5,2003102818,30.0,0.0,1009.0
ATLN,200319L,-63.9,29.4,2003102821,28.0,0.0,1009.0
ATLN,200319L,-68.0,29.8,2003102915,25.0,0.0,1009.0
ATLN,200319L,-68.0,30.1,2003102918,25.0,0.0,1009.0
ATLN,200319L,-65.8,30.0,2003103012,30.0,0.0,1008.0
ATLN,200319L,-65.5,29.6,2003103015,30.0,0.0,1008.0
ATLN,200319L,-65.3,29.3,2003103018,30.0,0.0,1008.0
ATLN,200319L,-65.4,29.0,2003103021,30.0,0.0,1008.0
ATLN,200319L,-66.3,27.7,2003103112,30.0,0.0,1007.0
ATLN,200319L,-66.3,27.4,2003103115,30.0,0.0,1007.0
ATLN,200319L,-66.4,27.0,2003103118,30.0,0.0,1006.0
ATLN,200319L,-66.3,26.7,2003103121,30.0,0.0,1006.0
ATLN,200319L,-66.3,27.0,2003110112,30.0,0.0,1005.0
ATLN,200319L,-66.7,27.4,2003110115,30.0,0.0,1005.0
ATLN,200319L,-67.0,27.7,2003110118,30.0,0.0,1005.0
ATLN,200320L,-76.2,12.9,2003120412,30.0,0.0,1005.0
ATLN,200320L,-76.0,13.1,2003120415,33.0,0.0,1004.0
ATLN,200320L,-75.7,13.3,2003120418,35.0,0.0,1003.0
ATLN,200320L,-75.5,13.5,2003120421,40.0,0.0,1002.0
ATLN,200320L,-74.4,14.1,2003120512,50.0,0.0,993.0
ATLN,200320L,-74.1,14.2,2003120515,50.0,0.0,994.0
ATLN,200320L,-73.8,14.3,2003120518,50.0,0.0,995.0
ATLN,200320L,-73.4,14.7,2003120521,50.0,0.0,995.0
ATLN,200320L,-72.2,16.6,2003120612,55.0,0.0,995.0
ATLN,200320L,-72.1,16.9,2003120615,55.0,0.0,995.0
ATLN,200320L,-72.0,17.2,2003120618,55.0,0.0,994.0
ATLN,200320L,-71.7,17.5,2003120621,50.0,0.0,996.0
ATLN,200320L,-69.5,20.5,2003120712,40.0,0.0,1003.0
ATLN,200320L,-68.8,21.4,2003120715,43.0,0.0,1003.0
ATLN,200320L,-68.1,22.4,2003120718,45.0,0.0,1002.0
ATLN,200320L,-67.0,22.9,2003120721,45.0,0.0,1002.0
ATLN,200320L,-61.6,25.4,2003120812,40.0,0.0,1005.0
ATLN,200320L,-60.5,25.9,2003120815,40.0,0.0,1005.0
ATLN,200320L,-59.5,26.3,2003120818,40.0,0.0,1005.0
ATLN,200320L,-58.3,26.9,2003120821,40.0,0.0,1005.0
ATLN,200320L,-51.1,30.4,2003120912,40.0,0.0,1006.0
ATLN,200320L,-49.4,31.1,2003120915,40.0,0.0,1006.0
ATLN,200320L,-47.7,31.9,2003120918,40.0,0.0,1006.0
ATLN,200321L,-34.5,27.5,2003120718,40.0,0.0,1005.0
ATLN,200321L,-36.3,23.3,2003120809,40.0,0.0,1004.0
ATLN,200321L,-36.8,22.4,2003120812,40.0,0.0,1004.0
ATLN,200321L,-37.3,21.5,2003120815,40.0,0.0,1004.0
ATLN,200321L,-37.9,20.7,2003120818,40.0,0.0,1004.0
ATLN,200321L,-37.3,19.8,2003120909,45.0,0.0,995.0
ATLN,200321L,-37.2,19.5,2003120912,50.0,0.0,992.0
ATLN,200321L,-37.1,20.3,2003120915,55.0,0.0,991.0
ATLN,200321L,-37.0,21.0,2003120918,60.0,0.0,990.0
ATLN,200321L,-37.1,23.5,2003121009,33.0,0.0,1005.0
ATLN,200321L,-37.1,23.8,2003121012,30.0,0.0,1005.0
ATLN,200321L,-36.9,24.4,2003121015,30.0,0.0,1005.0
ATLN,200321L,-36.7,25.0,2003121018,30.0,0.0,1005.0
ATLN,200401L,-78.3,30.3,2004073118,25.0,0.0,1010.0
ATLN,200401L,-78.5,30.6,2004073121,25.0,0.0,1010.0
ATLN,200401L,-78.8,31.0,2004080100,25.0,0.0,1009.0
ATLN,200401L,-79.1,31.6,2004080112,30.0,0.0,1009.0
ATLN,200401L,-79.2,31.6,2004080115,33.0,12.5,1009.0
ATLN,200401L,-79.2,31.6,2004080118,35.0,25.0,1009.0
ATLN,200401L,-79.3,31.6,2004080121,35.0,25.0,1008.0
ATLN,200401L,-79.3,31.5,2004080200,35.0,25.0,1007.0
ATLN,200401L,-78.8,31.6,2004080215,50.0,61.3,993.0
ATLN,200401L,-78.7,31.8,2004080218,50.0,61.3,993.0
ATLN,200401L,-78.5,32.1,2004080221,55.0,61.3,990.0
ATLN,200401L,-78.2,32.4,2004080300,60.0,61.3,987.0
ATLN,200401L,-76.4,34.2,2004080312,85.0,63.8,974.0
ATLN,200401L,-75.8,34.8,2004080315,85.0,70.0,973.0
ATLN,200401L,-75.2,35.3,2004080318,85.0,76.3,972.0
ATLN,200401L,-74.5,35.6,2004080321,83.0,76.3,973.0
ATLN,200401L,-73.7,36.0,2004080400,80.0,76.3,974.0
ATLN,200401L,-70.2,37.3,2004080412,85.0,82.5,973.0
ATLN,200401L,-69.3,37.5,2004080415,90.0,96.3,969.0
ATLN,200401L,-68.3,37.8,2004080418,95.0,110.0,965.0
ATLN,200401L,-67.2,38.1,2004080421,100.0,108.8,961.0
ATLN,200401L,-59.6,40.8,2004080512,100.0,188.8,962.0
ATLN,200401L,-57.3,41.8,2004080515,95.0,188.1,966.0
ATLN,200401L,-55.0,42.7,2004080518,90.0,187.5,970.0
ATLN,200401L,-40.9,46.5,2004080609,58.0,187.5,986.0
ATLN,200401L,-37.5,47.0,2004080612,50.0,187.5,987.0
ATLN,200401L,-35.1,47.2,2004080615,40.0,93.8,990.0
ATLN,200401L,-32.7,47.4,2004080618,30.0,0.0,992.0
ATLN,200402L,-53.6,12.9,2004080312,25.0,0.0,1010.0
ATLN,200402L,-54.5,13.1,2004080315,25.0,0.0,1010.0
ATLN,200402L,-55.4,13.2,2004080318,25.0,0.0,1010.0
ATLN,200402L,-56.4,13.4,2004080321,28.0,0.0,1010.0
ATLN,200402L,-61.6,13.6,2004080412,30.0,0.0,1010.0
ATLN,200402L,-62.7,13.6,2004080415,30.0,0.0,1010.0
ATLN,200402L,-63.7,13.7,2004080418,30.0,0.0,1010.0
ATLN,200402L,-64.7,13.9,2004080421,28.0,0.0,1010.0
ATLN,200402L,-69.7,16.0,2004080512,25.0,0.0,1011.0
ATLN,200402L,-70.6,16.3,2004080515,25.0,0.0,1011.0
ATLN,200402L,-71.5,16.5,2004080518,25.0,0.0,1011.0
ATLN,200402L,-72.3,16.8,2004080521,25.0,0.0,1011.0
ATLN,200402L,-76.2,17.2,2004080612,25.0,0.0,1011.0
ATLN,200402L,-76.7,17.1,2004080615,25.0,0.0,1011.0
ATLN,200402L,-77.2,17.0,2004080618,25.0,0.0,1011.0
ATLN,200402L,-77.7,17.1,2004080621,25.0,0.0,1011.0
ATLN,200402L,-80.2,17.8,2004080712,20.0,0.0,1013.0
ATLN,200402L,-80.7,18.1,2004080715,20.0,0.0,1013.0
ATLN,200402L,-81.1,18.4,2004080718,20.0,0.0,1013.0
ATLN,200402L,-81.5,18.7,2004080721,20.0,0.0,1013.0
ATLN,200402L,-83.9,20.6,2004080815,25.0,0.0,1009.0
ATLN,200402L,-84.3,20.9,2004080818,25.0,0.0,1008.0
ATLN,200402L,-84.9,21.2,2004080821,25.0,0.0,1008.0
ATLN,200402L,-85.5,21.5,2004080900,25.0,0.0,1008.0
ATLN,200402L,-87.6,22.5,2004080912,35.0,25.0,1008.0
ATLN,200402L,-87.9,22.7,2004080915,38.0,25.0,1008.0
ATLN,200402L,-88.3,22.9,2004080918,40.0,25.0,1007.0
ATLN,200402L,-88.7,23.0,2004080921,43.0,25.0,1007.0
ATLN,200402L,-89.0,23.1,2004081000,45.0,25.0,1006.0
ATLN,200402L,-90.6,24.0,2004081012,50.0,25.0,1002.0
ATLN,200402L,-90.6,24.2,2004081015,48.0,28.8,1003.0
ATLN,200402L,-90.6,24.4,2004081018,45.0,32.5,1003.0
ATLN,200402L,-90.6,24.5,2004081021,43.0,28.8,1003.0
ATLN,200402L,-90.6,24.7,2004081100,40.0,25.0,1003.0
ATLN,200402L,-90.4,25.7,2004081112,45.0,38.8,1001.0
ATLN,200402L,-90.0,26.0,2004081115,50.0,38.8,1001.0
ATLN,200402L,-89.6,26.4,2004081118,55.0,38.8,1001.0
ATLN,200402L,-89.2,26.7,2004081121,53.0,38.8,1004.0
ATLN,200402L,-88.8,27.0,2004081200,50.0,38.8,1007.0
ATLN,200402L,-86.1,29.0,2004081212,45.0,38.8,1002.0
ATLN,200402L,-85.0,29.6,2004081215,38.0,19.4,1004.0
ATLN,200402L,-84.0,30.2,2004081218,30.0,0.0,1006.0
ATLN,200402L,-82.7,31.0,2004081221,28.0,0.0,1007.0
ATLN,200402L,-81.3,31.9,2004081300,25.0,0.0,1008.0
ATLN,200402L,-75.7,36.3,2004081315,25.0,0.0,1008.0
ATLN,200402L,-74.9,37.1,2004081318,25.0,0.0,1008.0
ATLN,200402L,-74.2,38.0,2004081321,23.0,0.0,1010.0
ATLN,200403L,-59.2,11.4,2004080912,30.0,0.0,1010.0
ATLN,200403L,-60.2,11.6,2004080915,30.0,0.0,1010.0
ATLN,200403L,-61.1,11.7,2004080918,30.0,0.0,1009.0
ATLN,200403L,-62.2,11.9,2004080921,30.0,0.0,1009.0
ATLN,200403L,-67.6,13.8,2004081012,40.0,53.8,1004.0
ATLN,200403L,-68.7,14.4,2004081015,43.0,53.8,1002.0
ATLN,200403L,-69.8,14.9,2004081018,45.0,53.8,1000.0
ATLN,200403L,-70.8,15.3,2004081021,50.0,53.8,1000.0
ATLN,200403L,-75.4,16.3,2004081112,60.0,60.0,995.0
ATLN,200403L,-76.1,16.5,2004081115,63.0,60.0,994.0
ATLN,200403L,-76.8,16.7,2004081118,65.0,60.0,993.0
ATLN,200403L,-77.4,17.0,2004081121,65.0,63.8,993.0
ATLN,200403L,-80.7,19.2,2004081212,80.0,71.3,984.0
ATLN,200403L,-81.2,19.9,2004081215,85.0,74.4,982.0
ATLN,200403L,-81.9,21.1,2004081221,90.0,78.1,978.0
ATLN,200403L,-82.2,21.7,2004081300,90.0,78.8,976.0
ATLN,200403L,-82.7,25.3,2004081315,110.0,71.3,958.0
ATLN,200403L,-82.4,26.1,2004081318,125.0,60.0,947.0
ATLN,200403L,-82.0,27.1,2004081321,100.0,54.4,959.0
ATLN,200403L,-81.6,28.1,2004081400,75.0,48.8,970.0
ATLN,200403L,-79.7,32.3,2004081412,65.0,63.8,988.0
ATLN,200403L,-78.9,33.4,2004081415,63.0,58.1,994.0
ATLN,200403L,-78.1,34.5,2004081418,60.0,52.5,1000.0
ATLN,200403L,-77.0,35.7,2004081421,50.0,47.5,1006.0
ATLN,200403L,-75.9,36.9,2004081500,40.0,42.5,1012.0
ATLN,200404L,-21.8,12.3,2004081312,30.0,0.0,1009.0
ATLN,200404L,-22.4,12.4,2004081315,30.0,0.0,1009.0
ATLN,200404L,-23.0,12.4,2004081318,30.0,0.0,1009.0
ATLN,200404L,-24.2,12.6,2004081400,35.0,45.0,1009.0
ATLN,200404L,-26.1,13.1,2004081409,43.0,51.3,1004.0
ATLN,200404L,-26.8,13.2,2004081412,45.0,52.5,1004.0
ATLN,200404L,-27.5,13.4,2004081415,50.0,65.6,999.0
ATLN,200404L,-28.1,13.5,2004081418,55.0,78.8,994.0
ATLN,200404L,-31.5,14.4,2004081509,78.0,95.0,980.0
ATLN,200404L,-32.1,14.7,2004081512,80.0,97.5,978.0
ATLN,200404L,-32.8,14.9,2004081515,83.0,97.5,977.0
ATLN,200404L,-33.5,15.2,2004081518,85.0,97.5,975.0
ATLN,200404L,-36.6,17.3,2004081609,90.0,78.8,970.0
ATLN,200404L,-37.2,17.7,2004081612,90.0,75.0,970.0
ATLN,200404L,-37.7,18.4,2004081615,93.0,73.1,967.0
ATLN,200404L,-38.2,19.0,2004081618,95.0,71.3,964.0
ATLN,200404L,-38.5,19.6,2004081621,95.0,73.1,965.0
ATLN,200404L,-39.8,22.5,2004081709,90.0,75.0,970.0
ATLN,200404L,-40.0,23.3,2004081712,90.0,75.0,970.0
ATLN,200404L,-40.1,24.0,2004081715,88.0,75.0,972.0
ATLN,200404L,-40.3,24.6,2004081718,85.0,75.0,974.0
ATLN,200404L,-40.0,27.7,2004081809,60.0,57.5,990.0
ATLN,200404L,-39.8,28.1,2004081812,55.0,52.5,994.0
ATLN,200404L,-39.3,28.5,2004081815,50.0,48.1,1000.0
ATLN,200404L,-38.9,28.9,2004081818,45.0,43.8,1005.0
ATLN,200404L,-38.3,29.1,2004081821,43.0,48.1,1006.0
ATLN,200404L,-37.7,29.8,2004081909,38.0,33.8,1007.0
ATLN,200404L,-37.7,29.9,2004081912,35.0,22.5,1007.0
ATLN,200404L,-37.5,29.9,2004081915,35.0,22.5,1007.0
ATLN,200404L,-37.2,29.9,2004081918,35.0,22.5,1007.0
ATLN,200404L,-37.1,30.4,2004082009,35.0,22.5,1011.0
ATLN,200404L,-37.2,30.5,2004082012,35.0,22.5,1011.0
ATLN,200404L,-37.4,30.7,2004082015,33.0,11.3,1012.0
ATLN,200404L,-37.6,30.9,2004082018,30.0,0.0,1012.0
ATLN,200404L,-37.8,30.9,2004082021,30.0,0.0,1012.0
ATLN,200404L,-38.8,30.6,2004082109,28.0,0.0,1014.0
ATLN,200404L,-38.9,30.7,2004082112,25.0,0.0,1014.0
ATLN,200404L,-39.0,30.6,2004082115,25.0,0.0,1014.0
ATLN,200404L,-39.2,30.5,2004082118,25.0,0.0,1014.0
ATLN,200404L,-39.5,30.4,2004082121,25.0,0.0,1015.0
ATLN,200404L,-40.5,30.3,2004082209,25.0,0.0,1015.0
ATLN,200404L,-40.8,30.3,2004082212,25.0,0.0,1015.0
ATLN,200404L,-41.0,30.4,2004082215,25.0,0.0,1016.0
ATLN,200404L,-41.2,30.4,2004082218,25.0,0.0,1016.0
ATLN,200404L,-41.6,30.6,2004082221,25.0,0.0,1016.0
ATLN,200404L,-42.9,32.0,2004082309,25.0,0.0,1017.0
ATLN,200404L,-43.3,32.3,2004082312,25.0,0.0,1017.0
ATLN,200404L,-43.5,32.7,2004082315,25.0,0.0,1017.0
ATLN,200404L,-43.8,33.1,2004082318,25.0,0.0,1017.0
ATLN,200404L,-44.0,33.5,2004082321,23.0,0.0,1018.0
ATLN,200404L,-44.2,33.9,2004082400,20.0,0.0,1018.0
ATLN,200404L,-44.8,35.1,2004082409,20.0,0.0,1019.0
ATLN,200404L,-45.0,35.5,2004082412,20.0,0.0,1019.0
ATLN,200404L,-45.1,36.0,2004082415,20.0,0.0,1019.0
ATLN,200404L,-45.2,36.4,2004082418,20.0,0.0,1019.0
ATLN,200405L,-45.6,9.0,2004081318,30.0,0.0,1011.0
ATLN,200405L,-46.5,9.1,2004081321,30.0,0.0,1011.0
ATLN,200405L,-51.4,10.1,2004081412,30.0,0.0,1011.0
ATLN,200405L,-52.5,10.3,2004081415,33.0,18.8,1011.0
ATLN,200405L,-53.5,10.5,2004081418,35.0,37.5,1010.0
ATLN,200405L,-54.7,10.8,2004081421,35.0,37.5,1010.0
ATLN,200405L,-60.8,11.8,2004081512,45.0,41.3,1009.0
ATLN,200405L,-61.8,11.9,2004081515,40.0,39.4,1010.0
ATLN,200405L,-62.8,12.1,2004081518,35.0,37.5,1010.0
ATLN,200406L,-37.5,11.3,2004082509,30.0,0.0,1008.0
ATLN,200406L,-38.3,11.3,2004082512,30.0,0.0,1007.0
ATLN,200406L,-39.0,11.4,2004082515,33.0,15.0,1006.0
ATLN,200406L,-39.8,11.5,2004082518,35.0,30.0,1005.0
ATLN,200406L,-43.7,12.6,2004082609,50.0,53.8,997.0
ATLN,200406L,-44.5,12.8,2004082612,55.0,57.5,994.0
ATLN,200406L,-45.1,13.1,2004082615,60.0,60.0,991.0
ATLN,200406L,-45.8,13.3,2004082618,65.0,62.5,987.0
ATLN,200406L,-46.3,13.5,2004082621,68.0,65.0,986.0
ATLN,200406L,-46.8,13.7,2004082700,70.0,67.5,984.0
ATLN,200406L,-48.1,14.4,2004082709,83.0,70.0,975.0
ATLN,200406L,-48.5,14.7,2004082712,90.0,72.5,970.0
ATLN,200406L,-48.9,15.1,2004082715,95.0,78.8,966.0
ATLN,200406L,-49.3,15.4,2004082718,100.0,85.0,962.0
ATLN,200406L,-49.6,15.7,2004082721,100.0,85.0,962.0
ATLN,200406L,-51.6,17.2,2004082812,105.0,90.0,958.0
ATLN,200406L,-52.0,17.4,2004082815,110.0,91.3,953.0
ATLN,200406L,-52.3,17.7,2004082818,115.0,92.5,948.0
ATLN,200406L,-52.6,17.9,2004082821,115.0,98.8,948.0
ATLN,200406L,-54.4,18.6,2004082912,115.0,122.5,948.0
ATLN,200406L,-54.7,18.7,2004082915,113.0,126.3,948.0
ATLN,200406L,-55.0,18.8,2004082918,110.0,130.0,948.0
ATLN,200406L,-55.4,18.9,2004082921,108.0,130.0,951.0
ATLN,200406L,-58.1,19.2,2004083012,100.0,132.5,956.0
ATLN,200406L,-58.7,19.3,2004083015,105.0,136.3,952.0
ATLN,200406L,-59.3,19.4,2004083018,110.0,140.0,948.0
ATLN,200406L,-60.0,19.5,2004083021,110.0,141.3,947.0
ATLN,200406L,-63.5,20.0,2004083112,120.0,142.5,949.0
ATLN,200406L,-64.3,20.1,2004083115,123.0,142.5,946.0
ATLN,200406L,-65.0,20.3,2004083118,125.0,142.5,942.0
ATLN,200406L,-65.7,20.5,2004083121,123.0,142.5,942.0
ATLN,200406L,-69.1,21.4,2004090112,120.0,142.5,937.0
ATLN,200406L,-69.8,21.6,2004090115,120.0,142.5,939.0
ATLN,200406L,-70.4,21.8,2004090118,120.0,142.5,941.0
ATLN,200406L,-70.9,22.0,2004090121,120.0,142.5,940.0
ATLN,200406L,-73.5,23.2,2004090212,120.0,142.5,939.0
ATLN,200406L,-73.9,23.5,2004090215,118.0,143.8,944.0
ATLN,200406L,-74.3,23.8,2004090218,115.0,145.0,948.0
ATLN,200406L,-74.7,24.0,2004090221,110.0,146.3,948.0
ATLN,200406L,-76.3,25.3,2004090312,95.0,148.8,958.0
